tips.game.skinpacks	您可以用商店裡的角色外觀套件來變更角色的外觀喔！選取主畫面中的 [商店] 按鈕，去看看有哪些好東西吧！
tips.game.1	鐵魔像將為您戰鬥！
tips.game.2	調整亮度設定就能讓遊戲畫面變亮或變暗。
tips.game.3	如果您將遊戲困難度設定為 [和平]，您的生命值就會自動回復，而且怪物不會在夜晚出現！
tips.game.4	用骨頭來餵狼來馴服牠，然後就能讓牠坐下或是跟著您走。
tips.game.5	在頭上戴南瓜，終界使者就不會攻擊您。
tips.game.6	夜晚時，在床舖上睡覺就能讓遊戲時間快轉到日出；但在多人遊戲中，所有玩家必須同時睡在床舖上，才會有這種效果。
tips.game.7	從豬、乳牛、綿羊、兔子和雞收穫食物。烹煮並食用可恢復生命值！
tips.game.8	您可以從乳牛身上獲得皮革，然後用來製作護甲和書本。
tips.game.9	如果您有空的桶子，可以用來裝水、裝熔岩或是從乳牛身上獲得牛奶。
tips.game.10	您可以用鋤頭墾地，來準備栽種作物用的地面。
tips.game.11	蜘蛛不會在白天攻擊您，除非您先展開攻擊。
tips.game.12	餵食動物可確保動物不會消失。建造圈欄可確保動物的安全。
tips.game.13	食用烹煮過的食物，生命值恢復的效果會比食用生食好。
tips.game.14	製造火把可以照亮陰暗的區域。陰暗處總是會躲藏著怪物！
tips.game.15	您可以利用礦車與軌道，來快速抵達目的地！
tips.game.16	只要栽種樹苗，樹苗就會長成樹木。
tips.game.17	豬人不會主動攻擊，除非您先展開攻擊。
tips.game.18	只要在床舖上睡覺，就能變更遊戲再生點，並讓遊戲時間快轉到日出。
tips.game.19	把地獄幽靈發射的火球打回去！
tips.game.20	建造傳送門就能讓您前往地獄。
tips.game.22	做事情就要使用合適的工具！使用鏟子挖土的速度會比使用鋤頭快很多！
tips.game.23	如果您找不到煤塊來製造火把，可以用熔爐火燒木頭來製造木炭。
tips.game.24	我們不建議您直直往下挖，或是直直往上挖。
tips.game.25	用骷髏的骨頭所製作出的骨粉可以當做肥料，讓植物立刻長大喔！
tips.game.26	當苦力怕靠近您時，就會自爆！
tips.game.27	當水碰到熔岩源方塊時，就會產生黑曜石。
tips.game.28	如果水或熔岩的來源方塊已經移除，水或熔岩就會完全停止流動。
tips.game.29	地獄幽靈的火球無法破壞鵝卵石，因此鵝卵石很適合用來保護傳送門。
tips.game.30	可做為光源的方塊能夠融化白雪和冰塊，這些方塊包括火把、閃石及南瓜燈。
tips.game.31	在野外以羊毛做為建築材料來蓋東西時，千萬要小心，因為雷雨的閃電可能會讓羊毛著火。
tips.game.32	使用熔爐時，1 個熔岩桶可讓您熔煉 100 個方塊。
tips.game.33	音符方塊所演奏的樂器種類，是根據底下方塊的材質而定。
tips.game.34	殭屍和骷髏白天時留在水裡或戴頭盔就能生存。
tips.game.35	如果您攻擊某隻狼，四周的狼就會開始攻擊您。而殭屍 Pigmen 也有這種特點。
tips.game.36	狼和鐵魔像不會攻擊苦力怕。
tips.game.37	雞每 5 到 10 分鐘就會下一次蛋。
tips.game.38	黑曜石只能用鑽石鎬來開採。
tips.game.39	最容易取得火藥的來源就是苦力怕。
tips.game.41	把 2 個箱子並排放置，就能製造出 1 個大箱子。
tips.game.42	馴服的狼的生命值高低，會以尾巴的位置來表示。只要餵狼吃肉，就能治療狼。
tips.game.43	不同的染料可以不同的材料製作而得，在熔爐中煮仙人掌就可獲得綠色染料！
tips.game.44	在行動裝置中，您可以在 Minecraft 商店的「音樂類別」中下載「Minecraft 音樂」(Music by Minecraft) 套件。
tips.game.45	如果您的手中有小麥，有些動物會跟著您。
tips.trivia.1	音樂是由 C418 所製作！
tips.trivia.2	我們會為這個遊戲推出更新程式！
tips.trivia.3	Mojang 獲得的獎項數目比員工數目還要多！
tips.trivia.4	有些名人很喜歡玩 Minecraft 喔！
tips.trivia.5	別直視遊戲的程式錯誤。
tips.trivia.6	苦力怕就是從某個程式錯誤中誕生的。
tips.trivia.7	這是雞？還是鴨子？
tips.trivia.8	您有去 MINECON 嗎？
tips.trivia.9	在 Mojang 裡，沒人看過 Junkboy 的臉。
tips.trivia.10	您知道 Minecraft Wiki 嗎？
tips.trivia.11	2011 年的 MINECON 於美國內華達州的拉斯維加斯舉辦！
tips.trivia.12	2012 年的 MINECON 2012 於法國巴黎舉辦！
tips.trivia.13	2013 年的 MINECON 於美國佛羅里達州奧蘭多舉辦！
tips.trivia.14	沒人記得 2014 年的 MINECON 在哪裡舉辦。
tips.trivia.15	2015 年的 MINECON 2015 於英國倫敦舉辦！
tips.trivia.16	2016 年的 MINECON 於美國加州安那翰舉辦！
tips.trivia.17	要永遠假設謠言是錯誤的，不要當真！
tips.trivia.18	第一版 Minecraft 只用了短短 6 天就製作完成！
tips.trivia.19	終界使者的語言其實是反過來說的英文。
tips.trivia.20	Minecraft 的原名是 Cave Game。
tips.trivia.21	被閃電打到的豬會變成殭屍豬人！
tips.trivia.22	終界使者最討厭洗澡！ 
tips.trivia.23	有時候鐵魔像會送花給村民小孩！
tips.trivia.24	蜘蛛騎士非常稀少，而且是騎著蜘蛛的骷髏。
tips.trivia.25	在下界走一個方塊相當於在主世界走八個方塊。
numc3ds.transfer.import	正在匯入世界
numc3ds.transfer.export	正在匯出世界
numc3ds.transfer.export_action	匯出世界
numc3ds.transfer.copying	正在複製世界
numc3ds.transfer.verifying	正在驗證世界
numc3ds.transfer.replacing	正在替換匯出
numc3ds.transfer.invalid	已略過無效世界
numc3ds.transfer.capacity	儲存空間不足
numc3ds.transfer.cancelled	傳輸已取消
numc3ds.transfer.cleanup	需要清理 SD 卡
numc3ds.transfer.complete	傳輸完成
numc3ds.transfer.replace	替換匯出
numc3ds.transfer.cancel	取消
