tips.game.skinpacks	您可以使用商店中的皮肤包更改您的角色形象。在主菜单上选择“商店”以查看可用的皮肤。
tips.game.1	铁傀儡将为您而战！
tips.game.2	更改亮度设置，使游戏更亮或更暗。
tips.game.3	如果您将游戏难度设置为“和平”，您的生命值将自动恢复，怪物也不会在夜晚出现！
tips.game.4	您可以通过喂骨头驯服狼，让它坐下或跟随您移动。
tips.game.5	在头上套上南瓜可以防止末影人攻击您。
tips.game.6	如果晚上上床睡觉，游戏会快进到黎明，但是需要多人游戏中的所有玩家同时上床睡觉。
tips.game.7	从猪、牛、羊、兔子和鸡身上收集食材。烹饪之后吃掉以恢复生命值！
tips.game.8	从牛身上收集皮革，用它来制作盔甲和书。
tips.game.9	如果您有空桶，请用水、岩浆或牛奶填满它！
tips.game.10	用锄头开垦种植区域。
tips.game.11	蜘蛛不会在白天攻击您，除非您先攻击它们。
tips.game.12	给动物喂食可防止其消失。构建一道围栏可保护动物的安全。
tips.game.13	吃烹饪过的食材比吃生的食材能更好地减少饥饿感。
tips.game.14	制作出火把照亮黑暗的区域。怪物潜伏在黑暗之中！
tips.game.15	使用矿车和铁轨可加速到达目的地！
tips.game.16	种植一些树苗，它们会长成大树。
tips.game.17	猪人不会攻击您，除非您先攻击它们。
tips.game.18	您可以更改游戏出生点并可通过上床睡觉快进到黎明。
tips.game.19	将那些火球弹回去攻击恶魂！
tips.game.20	通过建造传送门，您可以进入另一个维度：下界。
tips.game.22	使用合适的工具进行这项工作！使用锹挖土要比使用镐快得多！
tips.game.23	如果找不到煤炭来制作火把，您随时可以用熔炉将树木烧成木炭。
tips.game.24	一直往下或往上挖不是个好主意。
tips.game.25	骨粉（用骷髅骨头制成）可以作为肥料使用，具有瞬间生长的效果！
tips.game.26	爬行者在接近您时会发生爆炸！
tips.game.27	用水冲击岩浆源块会生成黑曜石。
tips.game.28	如果移除水或岩浆的源块，它将完全停止流动。
tips.game.29	圆石可以抵抗恶魂火球，可用于保护传送门。
tips.game.30	可以作为光源使用的方块会融化冰雪，其中包括火把、萤石和南瓜灯。
tips.game.31	在户外建造羊毛建筑时要小心，因为雷暴引发的闪电会让羊毛着火。
tips.game.32	可将一桶岩浆倒入熔炉熔炼成 100 个方块。
tips.game.33	音符盒使用的乐器取决于其下方的材料。
tips.game.34	如果僵尸和骷髅呆在水里或戴着头盔，它们在日光下也可存活。
tips.game.35	如果您攻击一匹狼，其附近的所有狼都会转而攻击您。僵尸猪人也有此特征。
tips.game.36	狼和铁傀儡不会攻击爬行者。
tips.game.37	鸡每 5 到 10 分钟下一个蛋。
tips.game.38	黑曜石只能用钻石镐开采。
tips.game.39	爬行者是最容易获取的火药来源。
tips.game.41	将两个箱子并排放置可以合成一个大箱子。
tips.game.42	被驯服的狼会通过尾巴的位置表明它们的生命值。给它们喂肉，可让它们恢复生命。
tips.game.43	使用各种材料可以制作不同颜色的染料，在熔炉中煮仙人掌可以得到绿色的染料！
tips.game.44	在移动设备上，你可以从我的世界商店 中的音乐类别下载“我的世界音乐”。
tips.game.45	如果您手里有小麦，一些动物会跟随着您。
tips.trivia.1	音乐由 C418 制作！
tips.trivia.2	最终会提供此游戏的更新！
tips.trivia.3	Mojang 获得的奖项比它的员工还要多！
tips.trivia.4	一些名人也在玩我的世界！
tips.trivia.5	不要总盯着 bug 不放。
tips.trivia.6	爬行者就是因编码 bug 而生。
tips.trivia.7	这是鸡还是鸭？
tips.trivia.8	您参加我的世界爱好者聚会 (MINECON) 了吗？
tips.trivia.9	在 Mojang，还没人见过 Junkboy。
tips.trivia.10	您知道我的世界 Wiki 吗？
tips.trivia.11	MINECON 2011 在美国内华达州的拉斯维加斯举行！
tips.trivia.12	MINECON 2012 在法国巴黎举行！
tips.trivia.13	MINECON 2013 在美国佛罗里达州的奥兰多举行！
tips.trivia.14	没人记得 MINECON 2014 是在哪里举行的。
tips.trivia.15	MINECON 2015 在英国伦敦举行！
tips.trivia.16	MINECON 2016 在美国加利福尼亚州的阿纳海姆举行！
tips.trivia.17	对于谣传，宁可信其无，不可信其有！
tips.trivia.18	我的世界的第一个版本的创建仅花了 6 天时间！
tips.trivia.19	末影人使用的语言实际上是反着说的英语。
tips.trivia.20	《我的世界》的原名为 Cave Game。
tips.trivia.21	被闪电击中的猪会变成僵尸猪人！
tips.trivia.22	末影人不喜欢洗澡！
tips.trivia.23	铁傀儡有时候会给村民的孩子送花！
tips.trivia.24	蜘蛛骑士非常罕见，这是一种骷髅骑着蜘蛛的生物！
tips.trivia.25	在下界中行进一个方块相当于在主世界中行进八个方块。
numc3ds.transfer.import	正在导入世界
numc3ds.transfer.export	正在导出世界
numc3ds.transfer.export_action	导出世界
numc3ds.transfer.copying	正在复制世界
numc3ds.transfer.verifying	正在验证世界
numc3ds.transfer.replacing	正在替换导出
numc3ds.transfer.invalid	已跳过无效世界
numc3ds.transfer.capacity	存储空间不足
numc3ds.transfer.cancelled	传输已取消
numc3ds.transfer.cleanup	需要清理 SD 卡
numc3ds.transfer.complete	传输完成
numc3ds.transfer.replace	替换导出
numc3ds.transfer.cancel	取消
